customer_id,age,gender,region,acquisition_channel,subscription_type,contract_type,tenure_months,monthly_revenue,total_revenue,number_of_products_used,number_of_logins_last_30_days,average_session_duration,feature_usage_score,support_tickets_last_90_days,unresolved_tickets,late_payments,discount_used,payment_method,satisfaction_score,nps_score,last_interaction_days_ago,marketing_email_open_rate,campaign_click_rate,customer_success_calls,renewal_due_in_days,churn
CUST-005772,50,Female,Europe,Organic Search,Professional,Annual,24,145.04,3480.96,2,12,33.42,18.54,2,1,1,False,Invoice,5.4,11,95,0.617,0.045,0,271,0
CUST-005773,41,Female,Asia Pacific,Paid Search,Professional,Monthly,6,78.59,471.54,2,10,35.3,24.17,4,1,0,False,ACH,8.7,22,20,0.244,0.049,2,200,0
CUST-005774,56,Female,Latin America,Social,Professional,Monthly,20,136.55,2731.0,3,20,26.77,29.03,6,1,0,True,PayPal,6.1,8,22,0.72,0.214,1,128,0
CUST-005775,75,Male,Europe,Social,Professional,Annual,47,123.38,5798.86,4,25,34.91,53.44,2,0,0,False,Credit Card,8.0,32,16,0.21,0.055,1,67,0
CUST-005776,46,Female,North America,Referral,Business,Two-Year,59,442.23,26091.57,5,15,40.37,48.77,2,0,0,False,Invoice,10.0,61,117,0.314,0.019,1,39,0
CUST-005777,44,Male,North America,Organic Search,Professional,Monthly,39,116.09,4527.51,4,26,36.69,33.51,1,0,0,False,Credit Card,8.2,43,33,0.285,0.108,0,188,0
CUST-005778,44,Prefer not to say,Asia Pacific,Referral,Enterprise,Monthly,16,901.73,14427.68,2,21,27.32,22.17,3,0,1,False,PayPal,9.1,87,105,0.591,0.05,7,331,0
CUST-005779,59,Male,Europe,Partner,Professional,Monthly,13,182.12,2367.56,4,26,38.51,36.15,6,4,1,False,ACH,2.5,-51,7,0.314,0.08,0,307,0
CUST-005780,34,Female,North America,Partner,Basic,Monthly,27,50.53,1364.31,2,20,20.42,19.96,4,3,2,False,Invoice,6.4,4,22,0.357,0.028,2,206,0
CUST-005781,38,Male,Europe,Partner,Enterprise,Monthly,38,926.18,35194.84,5,13,16.44,37.81,0,0,0,False,Invoice,9.3,48,95,0.616,0.057,3,15,0
CUST-005782,22,Female,North America,Partner,Enterprise,Monthly,10,1048.13,10481.3,4,21,28.39,34.81,0,0,1,False,PayPal,7.8,67,20,0.452,0.154,3,229,0
CUST-005783,27,Female,North America,Paid Search,Enterprise,Annual,14,1004.69,14065.66,8,47,50.58,77.56,2,0,0,False,ACH,9.0,56,13,0.575,0.016,1,64,0
CUST-005784,35,Male,Latin America,Partner,Basic,Monthly,32,53.03,1696.96,5,29,39.96,62.09,1,0,1,False,Credit Card,10.0,80,0,0.228,0.007,2,205,0
CUST-005785,41,Prefer not to say,Europe,Organic Search,Professional,Monthly,25,121.91,3047.75,4,26,35.59,46.87,0,0,0,True,ACH,10.0,85,52,0.642,0.152,0,208,0
CUST-005786,65,Female,North America,Outbound Sales,Basic,Annual,18,51.65,929.7,2,7,20.68,0.0,4,1,0,False,PayPal,7.8,31,27,0.29,0.026,1,3,0
CUST-005787,49,Female,Latin America,Outbound Sales,Business,Annual,30,346.46,10393.8,5,26,23.86,63.53,3,0,0,False,PayPal,8.2,55,13,0.207,0.021,1,30,0
CUST-005788,30,Female,Middle East & Africa,Paid Search,Business,Two-Year,42,407.77,17126.34,3,18,20.96,12.2,4,2,1,True,Credit Card,5.6,-17,40,0.533,0.063,0,114,0
CUST-005789,33,Female,Latin America,Social,Basic,Annual,14,53.21,744.94,2,19,16.74,10.23,6,3,4,True,Credit Card,2.8,-68,11,0.162,0.08,0,18,1
CUST-005790,60,Female,Asia Pacific,Referral,Basic,Two-Year,9,72.68,654.12,2,19,18.37,31.09,3,0,1,False,Credit Card,7.5,29,70,0.55,0.053,2,289,0
CUST-005791,57,Female,Middle East & Africa,Outbound Sales,Business,Monthly,11,339.23,3731.53,2,11,14.93,19.62,3,0,0,False,Credit Card,8.7,57,28,0.611,0.13,2,83,0
CUST-005792,42,Female,North America,Outbound Sales,Professional,Annual,17,82.56,1403.52,1,15,15.56,26.25,1,0,0,False,Invoice,10.0,68,59,0.304,0.015,2,149,0
CUST-005793,36,Female,Latin America,Paid Search,Professional,Monthly,23,156.86,3607.78,3,22,14.98,33.04,4,0,0,True,Credit Card,7.4,23,35,0.385,0.036,0,215,0
CUST-005794,57,Male,North America,Outbound Sales,Basic,Annual,34,58.55,1990.7,3,20,27.44,43.22,3,1,0,False,ACH,7.5,57,32,0.644,0.262,0,114,0
CUST-005795,29,Male,North America,Organic Search,Basic,Monthly,9,69.83,628.47,1,22,11.23,17.89,5,1,0,False,ACH,5.2,-15,24,0.054,0.01,1,270,0
CUST-005796,47,Male,North America,Social,Professional,Monthly,49,113.56,5564.44,2,18,15.3,21.29,4,0,2,False,Invoice,10.0,93,25,0.16,0.003,1,29,0
CUST-005797,72,Female,North America,Partner,Basic,Monthly,15,56.45,846.75,5,16,45.33,36.69,5,2,2,False,PayPal,5.9,19,34,0.29,0.048,0,313,0
CUST-005798,45,Male,Asia Pacific,Referral,Basic,Annual,27,60.63,1637.01,2,17,27.28,26.46,4,2,0,False,ACH,4.7,-18,1,0.162,0.032,1,97,0
CUST-005799,32,Female,Latin America,Paid Search,Professional,Annual,78,140.55,10962.9,7,37,37.45,64.86,1,0,1,False,Credit Card,10.0,67,43,0.543,0.055,1,60,0
CUST-005800,47,Male,North America,Organic Search,Basic,Annual,15,66.35,995.25,2,18,28.98,36.84,4,2,1,True,ACH,6.8,34,98,0.285,0.113,2,362,0
CUST-005801,36,Female,Asia Pacific,Organic Search,Enterprise,Annual,15,1049.33,15739.95,7,39,36.8,79.59,0,0,0,False,ACH,7.6,11,20,0.385,0.025,2,159,0
CUST-005802,24,Male,Asia Pacific,Organic Search,Professional,Monthly,44,118.43,5210.92,2,17,25.6,29.91,1,1,0,False,Credit Card,7.3,38,31,0.44,0.1,1,22,0
CUST-005803,51,Female,North America,Partner,Basic,Annual,48,42.38,2034.24,5,20,31.76,43.45,3,0,1,False,Credit Card,8.7,92,28,0.624,0.061,2,312,0
CUST-005804,57,Male,Asia Pacific,Paid Search,Basic,Annual,17,50.96,866.32,2,4,12.59,14.93,3,1,1,False,Credit Card,5.4,-9,7,0.198,0.038,1,106,0
CUST-005805,38,Female,North America,Social,Professional,Monthly,13,92.47,1202.11,1,22,12.84,25.49,3,1,0,False,PayPal,6.6,29,102,0.626,0.027,1,330,0
CUST-005806,37,Male,North America,Outbound Sales,Professional,Monthly,7,116.24,813.68,1,8,21.65,12.12,3,0,0,False,Credit Card,7.4,9,7,0.237,0.077,0,157,0
CUST-005807,29,Male,Europe,Partner,Business,Monthly,6,352.43,2114.58,8,31,59.77,60.34,1,0,0,False,ACH,8.3,62,5,0.403,0.08,1,321,0
CUST-005808,40,Female,Latin America,Outbound Sales,Business,Monthly,19,337.29,6408.51,4,43,31.57,49.05,1,0,0,False,ACH,8.6,55,41,0.427,0.262,4,307,0
CUST-005809,35,Male,North America,Partner,Professional,Monthly,3,120.67,362.01,2,5,27.84,24.63,4,4,0,False,Invoice,3.9,-28,57,0.249,0.018,3,194,0
CUST-005810,29,Female,North America,Social,Professional,Two-Year,27,173.8,4692.6,3,24,20.47,43.75,1,1,1,False,Invoice,8.7,63,21,0.206,0.022,0,10,0
CUST-005811,67,Male,Europe,Referral,Basic,Monthly,37,69.29,2563.73,2,27,31.19,41.81,4,1,1,False,ACH,6.0,-7,39,0.378,0.165,1,324,0
CUST-005812,48,Female,Asia Pacific,Referral,Basic,Monthly,11,40.65,447.15,1,9,31.06,20.91,3,0,0,True,ACH,7.5,62,39,0.59,0.05,0,298,0
CUST-005813,49,Male,Latin America,Paid Search,Basic,Annual,41,77.23,3166.43,3,18,33.55,48.51,1,0,0,True,Credit Card,9.6,100,48,0.43,0.02,1,83,0
CUST-005814,53,Male,Europe,Outbound Sales,Professional,Monthly,31,79.79,2473.49,3,6,11.65,22.4,3,1,1,False,Credit Card,7.8,36,47,0.563,0.077,0,27,0
CUST-005815,52,Female,Asia Pacific,Referral,Basic,Monthly,30,21.94,658.2,2,19,18.68,34.79,3,2,0,False,Credit Card,8.6,58,46,0.603,0.202,1,70,0
CUST-005816,37,Male,Europe,Organic Search,Professional,Monthly,11,145.92,1605.12,1,10,13.37,17.24,3,0,0,False,ACH,9.3,84,14,0.629,0.159,3,160,0
CUST-005817,46,Male,North America,Organic Search,Basic,Monthly,21,45.85,962.85,3,24,38.97,48.31,3,1,2,True,Credit Card,8.7,35,25,0.247,0.037,0,228,0
CUST-005818,39,Male,Europe,Outbound Sales,Business,Monthly,38,204.76,7780.88,3,12,29.78,37.24,2,2,1,False,Credit Card,7.0,15,3,0.566,0.02,1,17,0
CUST-005819,48,Female,North America,Social,Basic,Annual,16,53.6,857.6,5,39,47.35,50.81,3,2,1,False,ACH,4.9,4,8,0.847,0.084,2,212,0
CUST-005820,46,Female,Asia Pacific,Referral,Professional,Annual,50,125.36,6268.0,3,10,12.49,29.79,4,3,0,False,Credit Card,5.8,12,119,0.76,0.05,1,8,0
CUST-005821,37,Female,North America,Organic Search,Business,Annual,27,393.41,10622.07,7,40,52.36,70.4,1,0,0,False,Credit Card,9.7,100,11,0.31,0.008,2,151,0
CUST-005822,25,Female,North America,Paid Search,Business,Monthly,39,293.13,11432.07,3,25,36.45,29.76,2,0,0,False,ACH,8.3,38,87,0.281,0.07,2,96,0
CUST-005823,44,Female,Latin America,Organic Search,Business,Monthly,11,398.87,4387.57,8,47,71.26,74.97,3,0,2,False,Credit Card,6.6,15,37,0.417,0.057,1,54,0
CUST-005824,39,Male,Latin America,Outbound Sales,Professional,Annual,30,140.08,4202.4,1,10,16.41,28.63,8,2,0,False,ACH,5.0,11,77,0.781,0.187,1,143,0
CUST-005825,18,Male,Europe,Organic Search,Basic,Monthly,10,47.81,478.1,3,34,23.78,43.46,1,0,0,True,ACH,7.3,21,52,0.223,0.023,1,84,0
CUST-005826,49,Male,Asia Pacific,Paid Search,Professional,Monthly,16,110.33,1765.28,4,22,36.81,36.38,4,2,2,False,Credit Card,5.2,-27,25,0.463,0.086,1,350,0
CUST-005827,55,Female,Middle East & Africa,Partner,Professional,Monthly,6,132.64,795.84,3,2,34.77,14.2,6,1,1,False,Credit Card,5.5,-2,31,0.407,0.083,0,298,0
CUST-005828,75,Female,North America,Referral,Professional,Monthly,42,112.2,4712.4,2,21,15.64,22.03,6,0,0,False,Invoice,5.6,11,2,0.368,0.026,0,87,0
CUST-005829,37,Male,Europe,Outbound Sales,Professional,Annual,31,161.28,4999.68,3,24,32.6,37.91,2,0,1,False,Credit Card,9.1,76,32,0.277,0.05,1,83,0
CUST-005830,35,Male,North America,Paid Search,Basic,Monthly,63,31.27,1970.01,3,30,22.78,47.27,2,2,2,False,Credit Card,7.4,26,61,0.501,0.162,2,227,0
CUST-005831,28,Non-binary,Asia Pacific,Organic Search,Basic,Monthly,24,46.23,1109.52,1,25,12.45,32.67,4,2,2,True,Invoice,4.0,-28,40,0.601,0.107,3,197,0
CUST-005832,45,Male,North America,Organic Search,Professional,Annual,14,121.02,1694.28,4,28,33.56,65.77,1,0,0,True,ACH,9.7,99,20,0.305,0.032,0,168,0
CUST-005833,45,Female,Asia Pacific,Referral,Business,Annual,57,298.76,17029.32,6,20,33.97,53.33,6,2,0,False,Credit Card,5.6,10,1,0.243,0.072,4,341,0
CUST-005834,31,Male,North America,Organic Search,Business,Monthly,96,219.87,21107.52,3,18,16.84,29.55,1,0,0,False,Credit Card,6.3,10,18,0.522,0.037,1,150,0
CUST-005835,40,Male,Europe,Referral,Basic,Monthly,47,36.49,1715.03,1,21,19.31,36.9,5,0,0,False,ACH,7.4,53,36,0.368,0.09,0,228,0
CUST-005836,18,Female,Asia Pacific,Partner,Enterprise,Annual,51,1159.12,59115.12,3,24,22.41,26.35,2,2,0,False,Credit Card,9.3,58,39,0.503,0.073,4,66,0
CUST-005837,54,Male,North America,Paid Search,Professional,Monthly,14,126.51,1771.14,4,28,13.64,47.27,3,0,0,True,Credit Card,8.7,64,30,0.161,0.059,2,73,0
CUST-005838,32,Female,Latin America,Paid Search,Business,Monthly,20,364.94,7298.8,7,21,47.29,66.63,6,2,0,True,ACH,7.0,26,16,0.584,0.011,0,130,0
CUST-005839,42,Female,North America,Outbound Sales,Business,Monthly,47,279.65,13143.55,3,30,11.37,42.18,1,0,2,False,Credit Card,7.7,35,43,0.19,0.038,3,348,0
CUST-005840,23,Female,Europe,Referral,Professional,Annual,26,161.69,4203.94,1,16,16.42,30.49,4,1,0,False,Credit Card,6.2,25,5,0.263,0.018,2,92,0
CUST-005841,34,Male,Asia Pacific,Partner,Enterprise,Annual,30,1073.4,32202.0,5,19,37.67,45.91,3,2,1,False,Credit Card,5.3,18,95,0.277,0.029,4,350,0
CUST-005842,38,Male,North America,Paid Search,Professional,Monthly,14,131.96,1847.44,3,23,14.91,40.48,2,0,3,True,Credit Card,10.0,89,72,0.691,0.162,0,211,0
CUST-005843,42,Female,Europe,Paid Search,Business,Annual,27,373.5,10084.5,2,11,42.31,21.9,2,1,0,False,ACH,8.3,63,9,0.266,0.149,2,147,0
CUST-005844,48,Male,Europe,Paid Search,Basic,Monthly,32,37.75,1208.0,2,17,21.23,31.08,2,0,1,True,PayPal,8.9,70,53,0.401,0.002,0,74,0
CUST-005845,61,Male,Europe,Outbound Sales,Enterprise,Monthly,19,635.19,12068.61,8,41,51.19,66.13,2,1,1,False,Credit Card,7.2,6,1,0.428,0.085,4,350,0
CUST-005846,52,Female,Asia Pacific,Paid Search,Business,Monthly,72,228.6,16459.2,6,30,30.71,63.37,0,0,0,False,Invoice,9.6,99,9,0.194,0.043,1,186,0
CUST-005847,55,Female,Europe,Organic Search,Basic,Annual,27,43.58,1176.66,6,25,32.09,58.24,1,0,0,True,Credit Card,10.0,89,18,0.457,0.166,1,189,0
CUST-005848,61,Female,North America,Social,Professional,Monthly,37,102.57,3795.09,4,20,38.24,36.82,4,2,0,True,PayPal,7.8,59,23,0.178,0.042,1,333,0
CUST-005849,49,Female,North America,Partner,Basic,Two-Year,43,67.15,2887.45,1,27,35.65,18.5,6,2,0,False,Credit Card,5.8,-37,55,0.591,0.141,0,336,0
CUST-005850,42,Non-binary,Latin America,Organic Search,Professional,Annual,22,160.86,3538.92,3,0,38.86,15.39,5,0,1,False,Credit Card,7.3,53,25,0.224,0.031,0,206,1
CUST-005851,55,Male,Europe,Organic Search,Business,Monthly,17,382.71,6506.07,8,35,49.47,70.09,0,0,0,False,Credit Card,10.0,81,3,0.561,0.088,1,105,0
CUST-005852,56,Female,North America,Paid Search,Professional,Monthly,18,35.87,645.66,4,16,27.25,33.43,5,0,0,False,Credit Card,5.5,6,13,0.646,0.034,2,216,0
CUST-005853,50,Male,North America,Referral,Business,Annual,45,334.16,15037.2,1,5,17.08,2.42,3,0,0,False,ACH,8.1,77,1,0.256,0.021,1,91,0
CUST-005854,23,Female,Asia Pacific,Social,Business,Monthly,17,291.97,4963.49,6,26,43.66,63.11,0,0,1,False,Credit Card,9.7,94,26,0.146,0.042,2,30,0
CUST-005855,31,Female,Europe,Organic Search,Enterprise,Monthly,71,835.69,59333.99,4,9,34.71,36.68,1,1,0,True,Invoice,9.5,55,2,0.427,0.06,4,230,0
CUST-005856,38,Female,North America,Paid Search,Enterprise,Monthly,8,572.63,4581.04,8,32,43.13,66.1,1,0,0,False,ACH,10.0,99,61,0.338,0.073,3,130,0
CUST-005857,52,Female,Latin America,Paid Search,Basic,Annual,70,63.26,4428.2,4,22,35.93,45.73,3,0,1,False,PayPal,7.7,38,103,0.19,0.053,1,85,0
CUST-005858,42,Female,Latin America,Paid Search,Basic,Annual,36,71.12,2560.32,3,26,30.22,39.08,1,0,0,True,Invoice,7.4,47,18,0.411,0.058,0,14,0
CUST-005859,57,Female,Latin America,Outbound Sales,Basic,Annual,26,49.71,1292.46,2,18,9.16,5.68,5,1,1,True,Invoice,5.3,-19,23,0.293,0.075,0,272,0
CUST-005860,59,Female,Europe,Organic Search,Professional,Annual,12,191.69,2300.28,6,33,35.44,68.46,2,0,0,False,ACH,8.2,70,56,0.251,0.05,2,117,0
CUST-005861,58,Female,Europe,Social,Basic,Monthly,15,22.04,330.6,6,35,19.12,70.87,2,0,1,False,Invoice,8.4,57,13,0.298,0.005,1,190,0
CUST-005862,58,Male,North America,Paid Search,Professional,Monthly,28,87.07,2437.96,4,22,38.52,45.87,6,0,1,False,PayPal,7.8,36,180,0.398,0.063,0,285,0
CUST-005863,29,Female,Europe,Referral,Business,Monthly,18,291.87,5253.66,8,32,34.79,60.92,4,2,1,False,Invoice,5.4,3,14,0.231,0.033,1,121,1
CUST-005864,48,Male,Europe,Referral,Business,Monthly,14,354.19,4958.66,5,14,27.47,22.44,5,1,0,False,Credit Card,5.5,2,18,0.187,0.034,3,137,0
CUST-005865,34,Female,North America,Partner,Professional,Monthly,25,117.07,2926.75,2,10,15.43,15.96,3,0,1,False,ACH,5.8,-5,23,0.336,0.068,0,128,0
CUST-005866,21,Non-binary,Europe,Outbound Sales,Basic,Annual,20,42.27,845.4,1,11,1.0,1.03,3,0,0,False,PayPal,7.0,37,21,0.27,0.095,1,358,0
CUST-005867,38,Female,Europe,Referral,Basic,Two-Year,54,68.06,3675.24,4,16,40.97,34.61,1,1,1,False,Credit Card,6.7,21,8,0.227,0.073,1,293,0
CUST-005868,59,Male,Asia Pacific,Outbound Sales,Basic,Annual,40,58.87,2354.8,4,26,29.41,36.32,4,2,0,False,Credit Card,6.7,23,2,0.409,0.076,2,215,0
CUST-005869,48,Female,North America,Partner,Basic,Monthly,40,39.65,1586.0,5,26,25.04,44.29,3,0,0,True,Invoice,8.0,27,9,0.534,0.138,0,277,0
CUST-005870,68,Female,Latin America,Referral,Business,Annual,28,340.15,9524.2,3,15,23.85,26.22,4,0,0,False,Credit Card,8.3,38,110,0.337,0.035,2,326,0
CUST-005871,44,Male,Europe,Organic Search,Enterprise,Monthly,12,691.83,8301.96,5,15,51.78,42.89,5,0,1,False,Credit Card,7.9,62,6,0.548,0.091,1,70,0
CUST-005872,74,Male,Europe,Referral,Business,Annual,28,402.25,11263.0,8,23,52.01,59.3,3,3,1,False,Credit Card,6.1,5,6,0.694,0.142,2,348,0
CUST-005873,44,Prefer not to say,Latin America,Outbound Sales,Enterprise,Annual,31,845.1,26198.1,7,35,34.03,64.65,1,1,0,False,Credit Card,8.5,54,48,0.412,0.192,1,93,0
CUST-005874,42,Male,North America,Referral,Basic,Monthly,34,32.1,1091.4,3,18,33.96,28.45,2,0,1,True,Credit Card,7.2,51,2,0.354,0.025,0,325,0
CUST-005875,25,Female,Latin America,Outbound Sales,Professional,Monthly,29,156.1,4526.9,3,29,39.88,27.27,1,0,2,False,Credit Card,7.9,53,7,0.589,0.121,1,222,0
CUST-005876,56,Male,Asia Pacific,Social,Basic,Annual,3,54.02,162.06,2,19,38.6,29.16,3,0,1,False,Credit Card,7.4,33,34,0.236,0.066,1,82,0
CUST-005877,35,Female,Middle East & Africa,Organic Search,Basic,Two-Year,47,53.62,2520.14,3,25,17.21,46.21,1,0,0,True,Credit Card,9.9,66,57,0.389,0.062,0,7,0
CUST-005878,34,Male,Europe,Referral,Basic,Monthly,11,25.94,285.34,4,16,19.86,29.43,1,1,2,False,Credit Card,7.8,73,72,0.567,0.046,1,281,0
CUST-005879,59,Male,North America,Outbound Sales,Professional,Annual,18,138.58,2494.44,2,16,9.57,14.12,2,0,0,False,Credit Card,10.0,91,55,0.091,0.024,0,80,0
CUST-005880,57,Female,North America,Organic Search,Professional,Annual,28,136.09,3810.52,3,16,40.25,34.94,2,0,0,False,Credit Card,5.5,26,8,0.427,0.062,1,191,0
CUST-005881,57,Male,Asia Pacific,Organic Search,Enterprise,Monthly,27,1144.85,30910.95,8,46,52.48,79.36,1,0,0,False,Credit Card,8.4,36,1,0.664,0.101,3,64,0
CUST-005882,37,Female,North America,Paid Search,Basic,Monthly,14,21.7,303.8,2,17,22.66,38.22,3,1,1,False,Credit Card,7.4,54,32,0.209,0.07,1,168,0
CUST-005883,41,Female,North America,Outbound Sales,Business,Monthly,18,258.68,4656.24,3,27,48.13,43.46,4,1,0,False,Credit Card,7.0,53,10,0.456,0.07,2,182,0
CUST-005884,41,Prefer not to say,Middle East & Africa,Social,Professional,Monthly,18,128.9,2320.2,2,8,4.33,0.0,2,2,0,False,Credit Card,5.5,11,1,0.257,0.095,0,114,0
CUST-005885,52,Female,Europe,Outbound Sales,Business,Monthly,8,298.76,2390.08,2,14,6.96,22.8,5,0,1,False,Credit Card,6.3,12,55,0.452,0.033,3,310,0
CUST-005886,62,Female,North America,Partner,Professional,Monthly,13,133.06,1729.78,4,9,9.57,29.92,5,0,0,True,Invoice,6.9,40,10,0.613,0.012,1,287,0
CUST-005887,47,Male,Asia Pacific,Referral,Basic,Monthly,44,47.65,2096.6,4,30,36.38,48.54,1,1,1,True,Invoice,7.1,47,48,0.583,0.156,0,24,0
CUST-005888,68,Female,North America,Organic Search,Professional,Monthly,35,120.46,4216.1,2,14,18.18,31.06,4,0,0,False,Invoice,7.7,16,144,0.572,0.018,0,175,0
CUST-005889,54,Female,Europe,Social,Basic,Annual,41,59.16,2425.56,1,21,33.22,23.13,2,0,0,True,Invoice,10.0,65,101,0.131,0.035,0,258,0
CUST-005890,39,Female,North America,Social,Basic,Monthly,71,32.87,2333.77,4,9,27.09,35.39,3,0,0,False,Invoice,6.5,24,23,0.304,0.024,0,87,0
CUST-005891,53,Male,Europe,Partner,Basic,Monthly,32,48.36,1547.52,2,11,24.39,40.85,2,0,0,False,Invoice,8.9,69,40,0.392,0.095,0,194,0
CUST-005892,64,Female,North America,Organic Search,Professional,Monthly,6,124.83,748.98,2,6,31.72,19.43,8,3,0,False,Credit Card,4.2,-32,52,0.498,0.191,0,104,1
CUST-005893,68,Male,Asia Pacific,Social,Enterprise,Annual,27,1511.62,40813.74,8,49,47.75,73.64,3,1,0,False,Credit Card,8.4,39,26,0.485,0.039,4,259,0
CUST-005894,57,Female,North America,Outbound Sales,Basic,Annual,35,32.43,1135.05,1,11,25.79,15.11,6,3,1,False,Credit Card,4.3,0,33,0.169,0.043,1,345,0
CUST-005895,42,Non-binary,North America,Social,Professional,Annual,26,125.7,3268.2,2,13,22.36,18.19,1,0,0,False,Credit Card,9.0,70,25,0.429,0.169,0,211,0
CUST-005896,39,Female,Middle East & Africa,Partner,Basic,Annual,14,58.47,818.58,2,9,10.18,24.62,4,0,2,False,Credit Card,6.6,40,7,0.397,0.023,2,302,0
CUST-005897,49,Female,Asia Pacific,Paid Search,Basic,Monthly,32,53.76,1720.32,3,21,23.87,36.26,4,3,1,True,ACH,6.9,15,8,0.37,0.042,1,93,0
CUST-005898,64,Non-binary,Europe,Paid Search,Professional,Annual,42,130.33,5473.86,4,23,27.9,39.34,6,1,0,True,Credit Card,5.7,-14,18,0.221,0.025,0,265,0
CUST-005899,48,Male,Latin America,Partner,Business,Annual,30,342.8,10284.0,3,24,39.85,59.72,1,0,1,False,Credit Card,9.6,92,15,0.245,0.079,0,340,0
CUST-005900,48,Female,North America,Outbound Sales,Basic,Monthly,45,42.75,1923.75,2,6,16.01,8.62,8,3,0,True,ACH,4.2,-35,3,0.1,0.023,1,176,1
CUST-005901,43,Female,Europe,Organic Search,Basic,Two-Year,25,74.77,1869.25,2,32,30.93,47.6,1,0,3,False,Credit Card,8.1,31,52,0.686,0.074,1,217,0
CUST-005902,38,Male,Latin America,Referral,Enterprise,Monthly,27,910.75,24590.25,4,31,45.85,60.86,2,0,1,True,Credit Card,8.1,62,3,0.312,0.001,4,32,0
CUST-005903,40,Female,Europe,Outbound Sales,Professional,Monthly,17,96.96,1648.32,1,4,10.66,12.84,6,1,0,True,Invoice,6.5,11,54,0.558,0.087,0,79,0
CUST-005904,44,Female,North America,Paid Search,Basic,Two-Year,36,54.71,1969.56,3,25,48.71,37.96,2,0,1,True,Invoice,8.4,35,4,0.612,0.096,1,247,0
CUST-005905,64,Male,Asia Pacific,Partner,Basic,Annual,31,45.73,1417.63,3,26,17.43,31.07,3,2,0,False,Credit Card,7.0,17,48,0.591,0.05,2,9,1
CUST-005906,39,Male,North America,Outbound Sales,Enterprise,Monthly,24,1089.2,26140.8,2,21,32.59,23.35,3,0,0,False,ACH,8.1,55,18,0.187,0.046,5,107,0
CUST-005907,43,Male,North America,Partner,Enterprise,Monthly,64,1140.98,73022.72,4,18,42.2,54.8,1,0,0,False,ACH,9.7,93,0,0.538,0.022,2,2,0
CUST-005908,31,Male,Asia Pacific,Partner,Professional,Annual,70,92.74,6491.8,1,19,7.45,18.73,5,0,0,False,Credit Card,6.1,32,10,0.196,0.019,0,255,0
CUST-005909,51,Non-binary,North America,Referral,Basic,Annual,25,48.07,1201.75,1,0,7.53,0.0,4,2,2,False,Credit Card,6.4,23,5,0.5,0.108,0,196,0
CUST-005910,60,Female,North America,Organic Search,Business,Two-Year,56,457.03,25593.68,3,20,26.16,26.9,4,2,0,True,Invoice,5.9,11,55,0.411,0.126,2,194,0
CUST-005911,63,Male,Europe,Referral,Professional,Annual,37,142.19,5261.03,5,26,20.03,62.15,2,0,0,False,Invoice,7.4,66,10,0.482,0.05,0,51,0
CUST-005912,45,Female,Europe,Outbound Sales,Basic,Annual,48,50.16,2407.68,3,5,32.87,21.45,2,0,0,False,Credit Card,10.0,94,53,0.16,0.035,0,108,0
CUST-005913,49,Male,Europe,Organic Search,Basic,Annual,8,61.43,491.44,2,21,23.09,21.94,6,2,1,True,Credit Card,3.8,-12,7,0.502,0.012,0,278,1
CUST-005914,40,Male,Asia Pacific,Organic Search,Basic,Two-Year,27,74.62,2014.74,4,32,29.96,41.99,4,0,0,False,Credit Card,8.9,79,23,0.206,0.029,2,94,0
CUST-005915,49,Female,Europe,Organic Search,Basic,Annual,23,46.04,1058.92,1,6,39.13,30.77,0,0,3,False,Credit Card,8.1,41,80,0.264,0.041,1,134,0
CUST-005916,46,Male,Asia Pacific,Referral,Professional,Monthly,42,74.79,3141.18,4,28,22.61,45.37,2,0,0,False,Credit Card,8.7,37,22,0.316,0.118,2,137,0
CUST-005917,43,Male,North America,Paid Search,Business,Annual,22,359.48,7908.56,6,22,45.48,48.08,3,0,0,True,Credit Card,7.5,38,41,0.519,0.13,0,35,0
CUST-005918,44,Male,North America,Partner,Enterprise,Annual,37,865.94,32039.78,5,21,40.36,44.92,2,1,0,True,ACH,8.0,32,101,0.4,0.076,0,163,0
CUST-005919,48,Female,Middle East & Africa,Referral,Enterprise,Annual,56,1230.53,68909.68,6,39,42.2,75.1,3,1,0,False,ACH,6.1,0,2,0.412,0.039,6,356,0
CUST-005920,38,Female,Europe,Partner,Business,Monthly,23,239.64,5511.72,4,30,27.35,42.87,4,0,1,False,Invoice,8.4,65,52,0.321,0.073,1,184,0
CUST-005921,39,Male,North America,Referral,Basic,Monthly,14,64.49,902.86,4,24,11.56,34.59,6,1,0,True,ACH,7.3,42,15,0.411,0.011,1,228,1
CUST-005922,64,Male,Middle East & Africa,Outbound Sales,Professional,Annual,37,106.55,3942.35,3,19,19.8,26.09,2,1,0,True,Invoice,6.0,17,3,0.312,0.001,1,306,0
CUST-005923,77,Female,Europe,Partner,Basic,Two-Year,31,59.58,1846.98,3,25,27.36,25.1,2,0,0,True,Invoice,7.6,-7,18,0.495,0.102,0,147,0
CUST-005924,26,Female,Europe,Outbound Sales,Professional,Monthly,15,120.11,1801.65,3,18,33.96,47.5,3,1,0,False,PayPal,7.2,14,153,0.528,0.025,0,157,0
CUST-005925,26,Male,North America,Partner,Basic,Monthly,32,38.57,1234.24,3,24,19.82,47.9,6,2,1,False,Invoice,6.6,8,58,0.481,0.053,0,274,0
