age,gender,region,acquisition_channel,subscription_type,contract_type,tenure_months,monthly_revenue,total_revenue,number_of_products_used,number_of_logins_last_30_days,average_session_duration,feature_usage_score,support_tickets_last_90_days,unresolved_tickets,late_payments,discount_used,payment_method,satisfaction_score,nps_score,last_interaction_days_ago,marketing_email_open_rate,campaign_click_rate,customer_success_calls,renewal_due_in_days,engagement_score,support_pressure_score,payment_risk_score,revenue_per_product,customer_age_group,tenure_group,renewal_risk_flag,high_value_customer_flag,churn
45,Female,North America,Referral,Basic,Monthly,38,35.54,1350.52,1,20,21.99,29.31,4,2,0,False,Invoice,6.0,19,2,0.372,0.036,1,360,25.1,84.0,0,35.54,45-59,Long-Term,False,False,0
29,Female,Asia Pacific,Organic Search,Basic,Annual,39,52.03,2029.17,1,12,19.4,13.33,4,0,0,False,ACH,5.6,-3,50,0.313,0.01,1,92,15.54,49.6,0,52.03,18-29,Long-Term,False,False,0
38,Female,Latin America,Partner,Business,Annual,21,495.57,10406.97,6,38,30.99,67.67,3,0,0,False,Credit Card,9.2,63,2,0.7,0.036,1,185,49.18,27.2,0,82.6,30-44,Established,False,True,0
49,Male,Europe,Paid Search,Professional,Annual,42,83.07,3488.94,6,34,42.6,56.76,2,1,0,False,ACH,7.1,51,37,0.526,0.17,0,41,45.59,45.6,0,13.84,45-59,Long-Term,True,False,0
40,Male,Europe,Organic Search,Basic,Monthly,8,56.89,455.12,8,51,45.57,80.86,1,0,1,True,Credit Card,7.0,7,4,0.623,0.233,0,229,62.33,20.0,26,7.11,30-44,Developing,False,False,0
55,Female,Latin America,Paid Search,Basic,Annual,30,64.94,1948.2,1,15,13.19,24.63,3,1,1,False,Credit Card,8.1,24,19,0.788,0.212,0,358,26.03,49.6,18,64.94,45-59,Established,False,False,0
18,Male,Asia Pacific,Referral,Basic,Monthly,20,48.05,961.0,1,3,8.33,10.68,2,0,1,False,ACH,7.2,90,24,0.461,0.069,1,357,11.13,27.2,18,48.05,18-29,Established,False,False,0
30,Male,North America,Referral,Professional,Annual,54,102.35,5526.9,4,30,42.9,63.45,4,0,1,False,Credit Card,7.7,29,87,0.412,0.108,0,23,44.13,41.2,18,25.59,30-44,Long-Term,True,False,0
34,Prefer not to say,North America,Referral,Professional,Two-Year,37,126.59,4683.83,5,17,30.43,36.65,3,1,0,False,PayPal,7.3,4,6,0.359,0.038,0,314,27.21,52.8,0,25.32,30-44,Long-Term,False,False,0
52,Female,Asia Pacific,Organic Search,Basic,Monthly,21,52.14,1094.94,2,15,32.71,26.62,7,1,2,True,Invoice,6.1,6,5,0.135,0.025,0,158,21.31,89.6,44,26.07,45-59,Established,False,False,0
18,Female,Asia Pacific,Paid Search,Basic,Monthly,27,49.69,1341.63,1,8,17.91,1.88,6,4,2,False,ACH,5.0,10,10,0.148,0.02,1,203,8.57,100.0,36,49.69,18-29,Established,False,False,0
43,Male,Europe,Partner,Business,Monthly,38,220.95,8396.1,4,32,39.34,57.02,1,0,0,True,ACH,8.8,66,2,0.748,0.121,0,294,46.01,12.8,8,55.24,30-44,Long-Term,False,False,0
51,Female,North America,Paid Search,Professional,Annual,24,160.09,3842.16,4,41,33.76,45.54,1,0,0,False,PayPal,8.1,31,50,0.485,0.094,1,252,42.72,15.6,0,40.02,45-59,Established,False,False,0
49,Male,Europe,Organic Search,Enterprise,Monthly,35,1198.27,41939.45,4,17,35.4,47.45,2,0,1,False,Invoice,7.6,58,4,0.195,0.045,8,166,29.66,25.6,18,299.57,45-59,Established,False,True,0
50,Prefer not to say,Latin America,Organic Search,Professional,Annual,37,121.83,4507.71,6,36,37.31,68.78,0,0,0,True,PayPal,8.7,65,15,0.495,0.051,0,105,47.74,5.2,8,20.3,45-59,Long-Term,False,False,0
30,Male,Europe,Referral,Professional,Monthly,32,123.61,3955.52,5,24,36.09,53.99,1,0,1,False,Credit Card,9.6,80,9,0.615,0.122,0,137,39.77,9.6,18,24.72,30-44,Established,False,False,0
41,Female,Asia Pacific,Social,Basic,Annual,19,47.34,899.46,1,5,13.59,13.12,4,1,0,True,Credit Card,5.1,-14,3,0.61,0.064,2,63,15.01,69.6,8,47.34,30-44,Established,False,False,1
39,Male,Latin America,Organic Search,Basic,Monthly,57,36.61,2086.77,1,6,20.6,8.36,2,0,1,False,ACH,8.5,67,47,0.371,0.13,0,340,13.4,22.0,18,36.61,30-44,Long-Term,False,False,0
59,Female,Europe,Organic Search,Basic,Annual,37,56.45,2088.65,2,34,10.67,37.77,8,3,1,True,Credit Card,5.9,-22,8,0.723,0.093,0,47,36.05,100.0,26,28.22,45-59,Long-Term,False,False,1
43,Female,Europe,Partner,Professional,Annual,26,125.03,3250.78,1,5,22.12,22.54,2,0,0,False,Credit Card,7.4,42,31,0.182,0.011,1,301,14.37,26.4,0,125.03,30-44,Established,False,False,0
25,Female,Europe,Outbound Sales,Professional,Annual,40,132.44,5297.6,1,23,26.13,26.12,1,0,0,False,Credit Card,8.7,61,34,0.338,0.039,0,40,25.79,13.2,0,132.44,18-29,Long-Term,True,False,0
24,Female,North America,Partner,Basic,Monthly,32,52.94,1694.08,3,14,37.19,48.0,2,1,0,False,Credit Card,7.9,49,50,0.175,0.04,0,26,28.55,42.4,0,17.65,18-29,Established,True,False,0
39,Non-binary,North America,Organic Search,Professional,Monthly,30,74.75,2242.5,7,27,36.94,48.82,3,0,1,True,PayPal,8.4,50,71,0.178,0.005,0,184,34.12,30.4,26,10.68,30-44,Established,False,False,0
41,Female,Latin America,Referral,Basic,Monthly,17,34.59,588.03,1,3,23.84,13.57,4,1,0,False,Credit Card,7.0,28,15,0.152,0.0,1,301,10.67,62.0,0,34.59,30-44,Developing,False,False,0
43,Male,Latin America,Paid Search,Business,Monthly,40,190.54,7621.6,4,44,14.47,47.85,3,3,1,False,PayPal,5.5,17,14,0.448,0.137,0,70,41.74,96.0,18,47.64,30-44,Long-Term,False,False,0
50,Female,Europe,Organic Search,Basic,Monthly,90,37.7,3393.0,4,19,37.0,27.8,3,1,0,False,Invoice,5.4,0,6,0.617,0.151,0,307,30.17,60.4,0,9.43,45-59,Long-Term,False,False,0
47,Male,North America,Partner,Professional,Annual,21,162.01,3402.21,3,11,29.56,19.8,4,0,1,False,Credit Card,6.5,9,33,0.54,0.151,1,94,22.33,46.0,18,54.0,45-59,Established,False,False,1
29,Male,North America,Organic Search,Business,Monthly,9,326.87,2941.83,4,15,32.69,31.13,3,0,0,False,Credit Card,7.4,50,81,0.134,0.004,2,303,22.44,34.4,0,81.72,18-29,Developing,False,True,0
41,Male,Europe,Social,Professional,Annual,6,140.39,842.34,2,4,27.31,6.97,4,1,0,True,Credit Card,4.3,-22,58,0.363,0.032,1,92,12.1,72.8,8,70.19,30-44,New,False,False,0
57,Female,Middle East & Africa,Partner,Professional,Monthly,79,93.15,7358.85,2,14,19.89,19.17,3,1,1,False,Invoice,8.3,50,22,0.077,0.052,0,364,16.31,48.8,18,46.58,45-59,Long-Term,False,False,0
18,Prefer not to say,North America,Outbound Sales,Basic,Annual,12,36.48,437.76,2,15,20.19,33.71,3,1,0,True,ACH,6.1,-2,15,0.389,0.028,0,231,24.03,57.6,8,18.24,18-29,Developing,False,False,0
18,Male,Europe,Outbound Sales,Basic,Annual,58,57.95,3361.1,1,19,27.37,31.42,3,0,1,True,Credit Card,8.9,87,89,0.349,0.023,0,308,25.78,28.4,26,57.95,18-29,Long-Term,False,False,0
42,Male,North America,Referral,Basic,Annual,66,60.98,4024.68,4,18,42.3,36.53,2,1,0,False,Invoice,7.7,52,134,0.435,0.133,2,172,31.19,43.2,0,15.24,30-44,Long-Term,False,False,0
48,Male,North America,Social,Basic,Annual,10,40.9,409.0,2,1,20.52,22.92,4,3,0,False,ACH,6.2,26,128,0.399,0.038,0,297,14.92,100.0,0,20.45,45-59,Developing,False,False,0
51,Male,North America,Organic Search,Professional,Monthly,57,89.66,5110.62,4,24,29.15,49.3,0,0,0,False,Credit Card,8.5,41,8,0.373,0.098,1,365,34.6,6.0,0,22.42,45-59,Long-Term,False,False,0
57,Female,North America,Partner,Professional,Annual,36,108.37,3901.32,4,26,41.15,43.43,4,0,0,False,ACH,6.4,34,46,0.301,0.102,0,221,34.93,46.4,0,27.09,45-59,Established,False,False,0
49,Male,North America,Outbound Sales,Basic,Monthly,22,42.9,943.8,3,14,36.11,47.23,2,1,0,True,Invoice,7.2,-7,7,0.538,0.107,0,1,32.45,45.2,8,14.3,45-59,Established,True,False,0
22,Male,North America,Social,Professional,Monthly,35,124.24,4348.4,4,13,49.26,46.56,4,1,0,False,Credit Card,6.9,29,27,0.545,0.06,1,209,33.48,62.4,0,31.06,18-29,Established,False,False,0
24,Male,North America,Organic Search,Basic,Monthly,26,35.74,929.24,2,10,21.86,20.75,4,0,2,False,Credit Card,7.6,40,1,0.505,0.03,2,319,19.4,41.6,36,17.87,18-29,Established,False,False,0
60,Female,Europe,Referral,Business,Annual,29,233.34,6766.86,2,18,16.44,30.78,3,0,0,False,ACH,8.4,50,3,0.368,0.032,2,52,23.7,30.4,0,116.67,60+,Established,False,False,0
50,Female,Europe,Partner,Basic,Annual,18,44.96,809.28,1,0,10.76,17.87,6,2,0,False,Invoice,5.2,5,158,0.231,0.111,1,27,10.48,100.0,0,44.96,45-59,Developing,True,False,0
42,Prefer not to say,Asia Pacific,Outbound Sales,Basic,Annual,27,51.99,1403.73,1,10,16.11,0.0,5,3,0,False,Credit Card,5.0,-15,56,0.437,0.042,0,324,11.71,100.0,0,51.99,30-44,Established,False,False,0
35,Female,North America,Referral,Business,Monthly,32,284.97,9119.04,4,25,37.11,39.92,3,0,1,False,Credit Card,7.6,52,14,0.69,0.053,0,208,36.2,33.6,18,71.24,30-44,Established,False,False,0
33,Male,Europe,Paid Search,Enterprise,Monthly,42,1264.38,53103.96,7,42,44.88,76.86,2,0,1,False,ACH,9.8,57,13,0.465,0.004,1,212,53.21,16.8,18,180.63,30-44,Long-Term,False,True,0
28,Male,Asia Pacific,Paid Search,Basic,Two-Year,42,58.8,2469.6,2,19,21.09,12.11,2,0,0,False,Credit Card,7.8,30,6,0.564,0.12,0,321,22.12,24.8,0,29.4,18-29,Long-Term,False,False,0
34,Male,Middle East & Africa,Social,Professional,Annual,22,160.05,3521.1,1,23,17.67,19.6,4,3,1,False,Credit Card,5.4,-3,11,0.235,0.017,0,348,21.25,100.0,18,160.05,30-44,Established,False,False,1
39,Male,Europe,Organic Search,Professional,Monthly,41,114.74,4704.34,3,23,8.43,21.49,3,0,1,False,ACH,7.6,54,62,0.487,0.072,0,319,23.43,33.6,18,38.25,30-44,Long-Term,False,False,0
34,Female,Europe,Organic Search,Professional,Annual,46,107.26,4933.96,2,22,43.47,34.5,3,0,0,True,Credit Card,7.7,14,76,0.346,0.032,1,328,30.62,33.2,8,53.63,30-44,Long-Term,False,False,0
30,Male,Europe,Organic Search,Basic,Monthly,36,28.84,1038.24,2,10,26.6,23.03,4,0,0,False,Credit Card,8.9,48,10,0.306,0.116,0,235,19.7,36.4,0,14.42,30-44,Established,False,False,0
38,Female,North America,Paid Search,Basic,Annual,49,52.27,2561.23,1,18,18.09,17.91,9,2,0,True,ACH,3.9,-32,52,0.29,0.07,1,203,19.7,100.0,8,52.27,30-44,Long-Term,False,False,0
55,Male,Middle East & Africa,Paid Search,Professional,Annual,30,147.97,4439.1,2,18,13.76,8.66,8,2,1,False,ACH,3.5,-32,18,0.189,0.039,0,172,14.93,100.0,18,73.98,45-59,Established,False,False,0
46,Male,North America,Social,Basic,Annual,33,46.78,1543.74,2,19,32.0,28.84,4,0,0,False,ACH,7.0,22,34,0.591,0.028,1,95,28.21,44.0,0,23.39,45-59,Established,False,False,0
40,Prefer not to say,Europe,Partner,Basic,Annual,22,45.38,998.36,4,33,22.54,47.28,0,0,0,True,PayPal,10.0,61,22,0.437,0.172,3,329,38.27,0.0,8,11.34,30-44,Established,False,False,0
51,Female,North America,Organic Search,Basic,Monthly,55,39.46,2170.3,3,24,36.2,23.34,5,0,1,True,Credit Card,6.5,28,5,0.15,0.018,1,207,24.9,54.0,26,13.15,45-59,Long-Term,False,False,0
38,Female,Asia Pacific,Outbound Sales,Business,Monthly,57,129.32,7371.24,5,21,21.03,41.91,0,0,0,True,Credit Card,10.0,100,24,0.285,0.086,2,208,28.79,0.0,8,25.86,30-44,Long-Term,False,False,0
29,Male,Europe,Referral,Professional,Two-Year,29,158.33,4591.57,2,8,29.57,8.28,5,2,0,False,Credit Card,3.6,-60,82,0.634,0.038,1,323,17.37,100.0,0,79.17,18-29,Established,False,False,0
50,Female,Middle East & Africa,Partner,Basic,Annual,12,61.62,739.44,1,11,22.29,9.62,3,2,0,True,Credit Card,6.6,28,8,0.472,0.173,0,331,17.67,73.6,8,61.62,45-59,Developing,False,False,0
64,Male,Europe,Partner,Basic,Monthly,10,36.11,361.1,2,26,20.56,32.66,1,0,0,True,Credit Card,9.5,94,16,0.721,0.165,1,321,33.28,10.0,8,18.06,60+,Developing,False,False,0
34,Male,Europe,Referral,Business,Two-Year,57,566.23,32275.11,4,22,41.57,47.82,1,1,0,False,Credit Card,8.0,35,22,0.577,0.09,1,200,37.2,34.0,0,141.56,30-44,Long-Term,False,True,0
28,Female,North America,Referral,Enterprise,Annual,43,1241.91,53402.13,5,19,43.83,37.42,5,2,0,False,Invoice,6.9,6,128,0.678,0.109,3,117,34.33,88.4,0,248.38,18-29,Long-Term,False,True,0
38,Male,North America,Social,Enterprise,Two-Year,68,1266.52,86123.36,5,36,51.52,46.5,5,1,0,False,ACH,6.2,-5,13,0.42,0.078,1,59,42.81,73.2,0,253.3,30-44,Long-Term,False,True,0
66,Non-binary,North America,Organic Search,Business,Monthly,44,286.3,12597.2,1,20,15.4,12.42,5,3,1,False,ACH,3.4,-18,17,0.355,0.103,4,269,19.49,100.0,18,286.3,60+,Long-Term,False,False,1
44,Female,North America,Paid Search,Basic,Two-Year,32,62.34,1994.88,2,23,32.26,33.59,4,3,0,True,Invoice,4.5,-32,26,0.567,0.224,1,69,33.14,100.0,8,31.17,30-44,Established,False,False,0
30,Male,North America,Partner,Professional,Monthly,9,165.51,1489.59,3,19,32.0,32.0,1,0,0,False,Credit Card,9.4,75,141,0.116,0.026,1,213,24.39,10.4,0,55.17,30-44,Developing,False,False,0
44,Female,Europe,Organic Search,Basic,Two-Year,54,70.47,3805.38,1,9,28.42,16.52,3,0,2,True,Invoice,8.7,32,1,0.505,0.158,1,338,20.01,29.2,44,70.47,30-44,Long-Term,False,False,0
39,Female,North America,Referral,Basic,Annual,51,48.22,2459.22,4,26,35.54,52.45,5,2,1,False,Credit Card,6.5,10,34,0.373,0.1,1,18,37.45,90.0,18,12.06,30-44,Long-Term,True,False,0
59,Female,North America,Social,Professional,Monthly,45,110.27,4962.15,4,18,19.96,42.27,2,0,0,False,Credit Card,7.4,40,11,0.733,0.122,1,302,32.26,26.4,0,27.57,45-59,Long-Term,False,False,0
60,Male,Asia Pacific,Referral,Basic,Monthly,39,36.78,1434.42,2,16,14.72,25.21,4,2,1,False,Credit Card,5.7,-19,62,0.281,0.03,0,120,20.0,85.2,18,18.39,60+,Long-Term,False,False,0
45,Male,Asia Pacific,Organic Search,Professional,Two-Year,18,144.93,2608.74,4,37,22.57,41.69,1,1,0,False,ACH,7.5,36,21,0.551,0.114,0,232,38.91,36.0,0,36.23,45-59,Developing,False,False,0
48,Male,Asia Pacific,Outbound Sales,Enterprise,Annual,45,991.22,44604.9,4,13,24.71,28.14,2,0,0,True,Invoice,7.1,55,29,0.368,0.058,1,277,22.29,27.6,8,247.8,45-59,Long-Term,False,True,0
51,Male,North America,Social,Basic,Annual,61,62.03,3783.83,3,14,24.72,25.97,3,1,0,True,ACH,7.4,48,15,0.694,0.032,0,192,25.08,52.4,8,20.68,45-59,Long-Term,False,False,0
72,Female,North America,Paid Search,Business,Annual,8,404.34,3234.72,4,27,48.7,39.66,6,2,0,False,ACH,5.2,-37,31,0.156,0.004,2,219,33.0,100.0,0,101.08,60+,Developing,False,True,0
41,Female,Europe,Organic Search,Basic,Two-Year,5,63.17,315.85,2,13,36.53,29.61,5,1,0,True,Invoice,4.5,-38,93,0.462,0.05,0,44,25.46,80.0,8,31.58,30-44,New,True,False,0
41,Female,Middle East & Africa,Referral,Professional,Two-Year,63,156.58,9864.54,2,16,15.92,25.32,5,2,0,True,Credit Card,4.2,4,62,0.436,0.087,1,341,22.34,99.2,8,78.29,30-44,Long-Term,False,False,0
19,Female,North America,Referral,Professional,Monthly,15,114.27,1714.05,2,14,17.45,21.61,1,0,0,True,ACH,6.6,13,37,0.171,0.027,2,168,17.34,21.6,8,57.14,18-29,Developing,False,False,0
38,Female,North America,Organic Search,Business,Monthly,23,359.6,8270.8,5,12,44.92,47.4,3,1,1,False,Credit Card,10.0,77,26,0.359,0.035,1,122,30.5,42.0,18,71.92,30-44,Established,False,True,0
62,Male,North America,Social,Professional,Annual,16,142.44,2279.04,5,28,22.67,28.71,4,1,0,False,ACH,4.7,-14,5,0.57,0.085,0,54,30.99,71.2,0,28.49,60+,Developing,False,False,0
63,Male,Asia Pacific,Referral,Professional,Annual,20,128.92,2578.4,3,29,30.53,40.03,2,0,0,False,Credit Card,10.0,68,18,0.623,0.029,0,108,36.04,16.0,0,42.97,60+,Established,False,False,0
56,Female,Latin America,Partner,Basic,Annual,11,52.62,578.82,2,13,24.67,30.04,3,0,0,True,Credit Card,8.1,57,82,0.326,0.01,0,187,21.95,31.6,8,26.31,45-59,Developing,False,False,0
18,Male,Europe,Referral,Enterprise,Annual,26,954.48,24816.48,8,26,49.89,52.29,2,1,2,False,Credit Card,6.3,21,9,0.661,0.107,3,103,42.62,48.8,36,119.31,18-29,Established,False,True,0
47,Male,North America,Social,Professional,Monthly,29,106.1,3076.9,2,3,28.79,13.26,4,1,0,False,Credit Card,6.1,20,66,0.491,0.078,0,109,15.53,65.6,0,53.05,45-59,Established,False,False,0
45,Male,Asia Pacific,Social,Basic,Annual,28,56.81,1590.68,2,11,16.24,8.39,4,0,0,False,Credit Card,6.5,7,79,0.099,0.012,0,52,11.0,46.0,0,28.4,45-59,Established,False,False,0
56,Male,Asia Pacific,Partner,Business,Annual,57,408.93,23309.01,2,30,30.17,53.48,1,0,0,False,PayPal,8.6,59,6,0.622,0.038,2,16,40.53,13.6,0,204.46,45-59,Long-Term,True,True,0
60,Male,Latin America,Referral,Professional,Monthly,52,125.69,6535.88,3,12,34.73,30.21,1,0,0,False,Credit Card,8.6,50,68,0.448,0.019,2,226,24.47,13.6,0,41.9,60+,Long-Term,False,False,0
26,Female,Europe,Paid Search,Business,Two-Year,19,457.67,8695.73,4,21,47.29,43.7,1,1,0,True,Credit Card,6.9,15,4,0.164,0.064,0,164,32.04,38.4,8,114.42,18-29,Established,False,True,0
53,Male,North America,Social,Basic,Annual,6,61.77,370.62,1,17,28.11,32.65,5,0,0,True,ACH,8.1,46,97,0.237,0.024,1,170,24.28,47.6,8,61.77,45-59,New,False,False,0
45,Female,Europe,Paid Search,Enterprise,Annual,35,1014.46,35506.1,4,27,33.0,47.69,2,1,0,True,Invoice,8.2,77,26,0.26,0.041,1,163,34.34,41.2,8,253.62,45-59,Established,False,True,0
55,Female,Asia Pacific,Partner,Professional,Monthly,46,141.26,6497.96,2,9,30.2,30.38,4,0,0,False,Credit Card,6.8,14,39,0.52,0.167,2,332,24.69,44.8,0,70.63,45-59,Long-Term,False,False,0
59,Female,North America,Organic Search,Professional,Annual,57,173.43,9885.51,3,31,22.17,39.31,3,0,0,False,ACH,6.8,13,34,0.669,0.143,0,347,36.98,36.8,0,57.81,45-59,Long-Term,False,False,0
42,Male,Asia Pacific,Outbound Sales,Professional,Monthly,43,88.99,3826.57,5,30,43.91,35.16,5,1,0,False,Credit Card,5.8,-5,24,0.216,0.08,0,193,33.57,74.8,0,17.8,30-44,Long-Term,False,False,0
39,Male,North America,Organic Search,Business,Monthly,37,298.47,11043.39,8,42,45.84,74.0,2,0,2,False,Credit Card,10.0,85,7,0.215,0.058,1,277,50.54,16.0,36,37.31,30-44,Long-Term,False,False,0
54,Female,Latin America,Organic Search,Business,Annual,42,340.17,14287.14,6,28,48.64,61.35,2,2,0,True,ACH,6.5,22,22,0.298,0.025,1,48,41.56,66.0,8,56.7,45-59,Long-Term,False,True,0
28,Male,North America,Partner,Professional,Two-Year,21,165.95,3484.95,1,0,10.03,4.92,2,1,0,False,Credit Card,8.0,60,20,0.18,0.019,0,299,5.05,42.0,0,165.95,18-29,Established,False,False,0
31,Male,North America,Referral,Professional,Two-Year,38,166.45,6325.1,4,23,36.2,27.38,3,0,0,False,ACH,6.1,16,22,0.303,0.084,0,233,27.86,39.6,0,41.61,30-44,Long-Term,False,False,0
54,Male,North America,Paid Search,Business,Monthly,10,391.16,3911.6,6,37,46.4,64.96,2,0,0,True,Invoice,8.7,87,0,0.211,0.044,1,76,45.55,21.2,8,65.19,45-59,Developing,False,True,0
28,Female,Europe,Paid Search,Professional,Annual,32,115.59,3698.88,1,19,1.0,23.5,3,2,1,False,Credit Card,9.1,66,14,0.287,0.033,1,115,18.72,63.6,18,115.59,18-29,Established,False,False,0
41,Female,North America,Paid Search,Basic,Annual,17,37.62,639.54,1,14,12.41,15.31,2,1,0,False,PayPal,9.0,78,25,0.181,0.023,0,323,14.72,38.0,0,37.62,30-44,Developing,False,False,0
61,Female,Europe,Social,Business,Monthly,23,295.32,6792.36,5,25,37.45,30.96,3,0,0,False,Credit Card,7.9,73,18,0.288,0.119,1,256,30.21,32.4,0,59.06,60+,Established,False,False,0
62,Male,Middle East & Africa,Outbound Sales,Professional,Monthly,13,144.32,1876.16,4,20,31.74,35.85,3,0,1,False,Credit Card,9.9,92,24,0.313,0.049,2,150,28.14,24.4,18,36.08,60+,Developing,False,False,0
33,Female,North America,Outbound Sales,Business,Monthly,39,284.52,11096.28,3,10,39.11,23.08,2,0,1,False,ACH,8.7,40,44,0.526,0.01,2,212,22.83,21.2,18,94.84,30-44,Long-Term,False,False,0
70,Male,North America,Partner,Business,Monthly,44,290.6,12786.4,5,27,35.07,41.45,8,2,0,True,Credit Card,5.1,16,138,0.562,0.025,4,47,35.65,100.0,8,58.12,60+,Long-Term,False,False,0
51,Female,Asia Pacific,Paid Search,Business,Annual,36,327.32,11783.52,3,23,26.35,28.16,2,1,1,False,Credit Card,7.3,17,16,0.369,0.05,1,290,26.86,44.8,18,109.11,45-59,Established,False,True,0
62,Female,Asia Pacific,Partner,Enterprise,Monthly,11,757.84,8336.24,2,10,7.37,24.16,2,1,0,False,Credit Card,8.4,39,114,0.541,0.02,3,187,18.4,40.4,0,378.92,60+,Developing,False,True,0
62,Male,Asia Pacific,Organic Search,Basic,Monthly,14,67.1,939.4,2,16,24.14,27.76,1,1,0,False,Invoice,5.6,3,56,0.658,0.353,0,260,29.25,43.6,0,33.55,60+,Developing,False,False,0
64,Female,Asia Pacific,Partner,Business,Annual,24,285.92,6862.08,7,33,36.77,68.51,1,0,0,True,Invoice,10.0,70,25,0.31,0.011,1,143,44.01,8.0,8,40.85,60+,Established,False,False,0
39,Male,Europe,Partner,Basic,Annual,24,58.82,1411.68,3,7,31.18,4.91,3,0,0,False,Invoice,5.8,7,1,0.234,0.047,1,64,12.27,40.8,0,19.61,30-44,Established,False,False,0
44,Female,Latin America,Partner,Basic,Annual,49,52.84,2589.16,1,17,10.46,19.5,7,0,1,False,Credit Card,5.3,-22,16,0.122,0.004,0,179,16.2,74.8,18,52.84,30-44,Long-Term,False,False,1
35,Female,North America,Organic Search,Business,Annual,18,496.84,8943.12,4,15,22.82,37.99,4,2,1,False,ACH,7.4,18,65,0.464,0.006,1,257,26.26,78.4,18,124.21,30-44,Developing,False,True,0
45,Non-binary,Europe,Paid Search,Basic,Monthly,52,35.95,1869.4,3,17,18.8,36.0,2,1,3,False,PayPal,9.1,72,16,0.224,0.05,1,143,23.95,37.6,54,11.98,45-59,Long-Term,False,False,0
61,Female,Europe,Organic Search,Basic,Monthly,40,48.91,1956.4,2,16,26.45,24.73,2,0,1,False,Invoice,9.0,40,50,0.502,0.06,0,38,24.22,20.0,18,24.46,60+,Long-Term,True,False,0
53,Male,North America,Organic Search,Professional,Monthly,69,180.13,12428.97,7,37,38.92,70.97,0,0,1,False,Credit Card,8.7,73,25,0.194,0.021,1,324,45.77,5.2,18,25.73,45-59,Long-Term,False,False,0
39,Female,Europe,Paid Search,Professional,Annual,30,113.17,3395.1,6,24,46.56,50.73,4,0,0,False,PayPal,5.7,-13,3,0.342,0.016,1,161,36.65,49.2,0,18.86,30-44,Established,False,False,0
61,Prefer not to say,North America,Social,Professional,Monthly,38,120.68,4585.84,3,16,37.21,33.39,3,1,1,False,Invoice,7.9,47,33,0.351,0.079,1,300,27.19,50.4,18,40.23,60+,Long-Term,False,False,0
37,Male,Asia Pacific,Partner,Basic,Two-Year,11,58.96,648.56,2,25,23.54,32.91,3,1,1,False,Credit Card,9.6,90,15,0.327,0.119,0,318,28.99,43.6,18,29.48,30-44,Developing,False,False,0
62,Male,Europe,Organic Search,Professional,Monthly,20,120.24,2404.8,3,10,34.42,36.78,4,4,1,True,Credit Card,3.0,-36,40,0.468,0.011,0,93,25.63,100.0,26,40.08,60+,Established,False,False,1
44,Female,Asia Pacific,Referral,Professional,Two-Year,31,142.25,4409.75,2,28,36.62,45.83,5,1,0,False,Invoice,5.3,-21,17,0.435,0.015,1,45,36.28,76.8,0,71.12,30-44,Established,True,False,0
41,Female,Latin America,Paid Search,Business,Two-Year,19,480.39,9127.41,6,36,50.88,65.46,1,1,0,False,Credit Card,8.7,54,12,0.324,0.046,2,39,47.12,31.2,0,80.06,30-44,Established,True,True,0
56,Male,Europe,Referral,Basic,Monthly,6,44.34,266.04,1,13,9.46,36.69,4,0,1,True,ACH,8.5,45,60,0.451,0.006,0,232,22.76,38.0,26,44.34,45-59,New,False,False,0
62,Male,Middle East & Africa,Partner,Business,Monthly,9,423.97,3815.73,5,21,23.39,40.83,1,1,0,False,Credit Card,8.7,47,22,0.15,0.04,1,270,27.03,31.2,0,84.79,60+,Developing,False,True,0
39,Female,Asia Pacific,Partner,Professional,Monthly,12,130.89,1570.68,5,26,38.89,46.63,5,1,2,True,Credit Card,6.4,8,9,0.265,0.026,0,90,34.41,72.4,44,26.18,30-44,Developing,False,False,0
32,Female,North America,Referral,Enterprise,Annual,36,923.05,33229.8,3,18,23.55,26.57,1,1,0,False,Credit Card,8.4,30,10,0.523,0.039,3,94,25.18,32.4,0,307.68,30-44,Established,False,True,0
31,Prefer not to say,Europe,Outbound Sales,Professional,Two-Year,8,133.5,1068.0,4,31,40.61,49.34,2,1,0,True,Invoice,8.4,30,3,0.379,0.027,0,221,38.84,40.4,8,33.38,30-44,Developing,False,False,0
